index,mzmed,rtmed,matched,qSvsMB,qSvsNC,modelPredicted,predictVal,BLANK-A_0,BLANK-A_0.5,BLANK-A_1,BLANK-A_2,BLANK-A_3,BLANK-A_4,BLANK-A_5,BLANK-A_6,BLANK-A_7,BLANK-A_8,BLANK-A_9,BLANK-A_10,BLANK-A_11,BPF-A1_0,BPF-A1_0.5,BPF-A1_1,BPF-A1_2,BPF-A1_3,BPF-A1_4,BPF-A1_5,BPF-A1_6,BPF-A1_7,BPF-A1_8,BPF-A1_9,BPF-A1_10,BPF-A2_0,BPF-A2_0.5,BPF-A2_1,BPF-A2_2,BPF-A2_3,BPF-A2_4,BPF-A2_5,BPF-A2_6,BPF-A2_7,BPF-A2_8,BPF-A2_9,BPF-A2_10,BPF-B_0,BPF-B_0.5,BPF-B_1,BPF-B_2,BPF-B_3,BPF-B_4,BPF-B_5,BPF-B_6,BPF-B_7,BPF-B_8,BPF-B_9,BPF-B_10
308,308,227.06651241221326,1.9319148936170236,0,0.009738531541463808,0.7333628107865475,0,0,83463.30859375,162341.8515625,7330.711669921875,121137.2421875,0.0,0.0,0.0,40939.94921875,0.0,19522.42578125,31724.0654296875,0.0,0.0,44270.20703125,204424.65625,99847.546875,216543.359375,0.0,0.0,0.0,16670.57373046875,0.0,6974.3623046875,4894.04736328125,0.0,32530.796875,176025.7265625,139685.953125,211018.8046875,0.0,0.0,0.0,12914.32763671875,0.0,5188.75830078125,3267.4522705078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5717.767333984375
310,310,135.03174484607786,1.6220930232558117,0,3.1047792051636753e-15,1.2897474015109747,0,0,121160.35546875,74588.58203125,149461.3984375,123335.546875,0.0,0.0,0.0,22191.046875,0.0,25011.3037109375,24281.0283203125,0.0,0.0,86876.75390625,55644.005859375,127714.02734375,73704.203125,0.0,0.0,0.0,9769.64306640625,0.0,14171.4091796875,21242.890625,0.0,75808.94921875,76663.62890625,113029.25390625,90523.51171875,0.0,0.0,0.0,5442.97119140625,0.0,8526.4970703125,13884.08251953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,311,282.082782236735,2.2077777777777756,0,2.02198207820924e-14,0.7211455176706029,0,0,296511.34375,15035.04541015625,84676.28125,102981.953125,2939.2098388671875,1503.928955078125,1104.94287109375,22852.2919921875,2540.5048828125,13610.7587890625,16414.18408203125,0.0,0.0,290904.9375,23235.673828125,155228.9375,217764.1875,0.0,826.6532592773438,0.0,24699.490234375,3982.873046875,13277.43359375,9075.5908203125,0.0,305467.390625,21263.89794921875,154820.3359375,189875.6640625,0.0,1199.7938232421875,0.0,11753.5283203125,0.0,7736.84130859375,2939.67138671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560.1578369140625,1198.2684326171875,0.0,2916.5194091796875
312,312,251.07771982046273,2.303076923076923,0,4.221939215396335e-14,0.6304750687966165,0,0,33661.119140625,49470.712890625,4604.23876953125,100212.6875,0.0,0.0,0.0,16328.4052734375,0.0,10104.8291015625,16505.810546875,0.0,0.0,18393.728515625,62659.3828125,86024.7734375,145155.421875,0.0,0.0,0.0,11202.64892578125,0.0,3354.734375,6192.537841796875,0.0,16545.2353515625,62631.099609375,110631.2890625,144847.515625,0.0,0.0,0.0,5161.8544921875,0.0,3284.253173828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1713.0424194335938,0.0,0.0,0.0
313,313,203.08215302112055,3.933333333333331,0,0.01604364350829505,0.8845740117037937,0,0,688233.125,520357.078125,90161.3828125,95320.828125,0.0,0.0,0.0,22931.845703125,0.0,25298.3916015625,30791.623046875,0.0,0.0,725687.0625,571617.9375,116319.5,118301.2109375,0.0,0.0,0.0,17242.806640625,0.0,20496.23046875,19059.216796875,0.0,651705.375,551507.78125,120969.09765625,120169.296875,0.0,0.0,0.0,11354.43701171875,0.0,13477.32080078125,16520.21875,0.0,2141.3603515625,2196.0479736328125,1978.0863037109375,2889.2764892578125,3190.17333984375,3386.0494384765625,3272.38330078125,1126.045166015625,2193.9108276367188,0.0,1225.586181640625,1063.5899658203125
314,314,266.08800176364275,2.4865671641791054,0,1.674042688788466e-14,0.6458643525442977,0,0,54097.224609375,52607.85546875,4404.2091064453125,93792.265625,0.0,0.0,0.0,17881.361328125,0.0,9407.7197265625,16993.142578125,0.0,0.0,37950.734375,65535.98828125,82095.94140625,141354.4765625,0.0,0.0,0.0,16080.8662109375,0.0,4734.75244140625,8862.651123046875,0.0,37510.166015625,60703.51171875,109395.63671875,135350.4375,0.0,0.0,0.0,7505.7958984375,0.0,5191.81103515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1828.0180053710938
315,315,148.04314864842237,1.5017699115044247,0,0.05074175302099563,1.1101312920674262,0,0,430406.328125,401279.796875,102375.140625,90361.3828125,501.75103759765625,0.0,0.0,24086.2119140625,0.0,21453.2587890625,23957.998046875,0.0,0.0,361209.78125,323026.125,92276.12890625,93505.64453125,0.0,0.0,0.0,11720.68017578125,0.0,12107.13525390625,13508.0966796875,0.0,361160.875,337571.328125,95519.78515625,91554.8203125,537.40673828125,352.7190246582031,0.0,8395.8046875,0.0,7760.2841796875,9822.38134765625,0.0,197065.125,170238.296875,188232.4375,188403.4140625,220406.0234375,181449.03125,198136.0390625,167134.125,147520.1875,148976.76953125,159259.625,168764.9765625
316,316,117.05944175720215,1.4175000000000026,0,0.10079671717967768,0.7836678288547397,0,0,114509.55078125,177692.5546875,184432.53125,86556.06640625,334.5714416503906,408.9714660644531,344.5548095703125,4534.485107421875,0.0,3562.661865234375,3858.76416015625,575.3003540039062,0.0,117453.421875,172188.2734375,128312.35546875,46962.310546875,0.0,0.0,0.0,1330.7677001953125,0.0,1746.0469360351562,2082.025634765625,0.0,111015.6484375,156485.0,154177.8125,43886.12109375,365.9204406738281,314.5208435058594,0.0,1061.7568359375,0.0,625.8388061523438,1643.635009765625,0.0,16155.0517578125,15538.42138671875,17026.8564453125,17173.1083984375,18549.40625,20143.234375,20950.9541015625,17136.0185546875,19090.73828125,16808.0556640625,17265.55029296875,24306.87890625
321,321,145.01461020181344,1.0732558139534873,0,8.895920814576729e-14,1.3546659644066277,0,0,21869.7109375,25238.4501953125,14501.10498046875,12911.73974609375,0.0,0.0,0.0,4922.34326171875,0.0,2339.790283203125,2361.052001953125,5395.234130859375,0.0,17719.392578125,16459.9140625,11583.2041015625,14218.517578125,0.0,0.0,0.0,1072.51513671875,0.0,0.0,0.0,0.0,13084.2451171875,18065.6484375,14021.05126953125,15800.8369140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4649.9248046875,4825.670654296875,4447.99072265625,5828.5234375,5174.954345703125,5599.9912109375,5142.42333984375,5548.374267578125,5686.692626953125,4422.79248046875,4623.99951171875,4818.175048828125
322,322,125.02410751187863,2.228934010152283,0,0.38314152889986364,1.204758281686246,0,0,15333.115234375,28922.21875,96425.0234375,44013.103515625,2810.805908203125,1475.03515625,2640.633056640625,8955.880859375,2301.581787109375,17730.7216796875,14915.31787109375,0.0,0.0,12882.20751953125,17615.4501953125,63411.154296875,13191.47509765625,2356.1175537109375,2257.2607421875,2536.1251220703125,4762.164306640625,2201.59912109375,11667.1015625,10461.953125,0.0,12286.79638671875,18751.1640625,48622.62109375,14801.75,2289.3779296875,1376.967041015625,2582.947998046875,5076.484130859375,0.0,8684.6669921875,8132.574462890625,0.0,3725.6318359375,3908.1724853515625,4671.5703125,4059.3319091796875,3941.866943359375,4385.2576904296875,4190.9794921875,4674.2958984375,4576.897705078125,4112.4029541015625,4380.89599609375,4320.550537109375
323,323,130.01833914925533,1.2423868312757183,0,2.7969641962667966,0.8856926279281793,0,0,33092.375,31786.833984375,20268.048828125,19030.8671875,9484.232177734375,10595.142578125,9496.10986328125,14944.2421875,10108.01318359375,8244.56494140625,14866.703125,5462.822998046875,4220.7076416015625,31294.3916015625,31408.6953125,15431.43505859375,17646.640625,10111.6376953125,10965.640625,12889.97607421875,19682.626953125,14713.986328125,8785.090087890625,16712.560546875,11168.94140625,32577.1298828125,33968.369140625,17436.2880859375,17528.7607421875,10744.53564453125,10168.92919921875,12060.81494140625,15524.380859375,14717.55810546875,8004.517578125,15937.34765625,9895.6591796875,59948.232421875,48703.64453125,54587.20703125,58924.19921875,61440.298828125,62441.953125,64458.294921875,63284.63671875,68823.9765625,57068.75390625,58806.263671875,74787.11328125
324,324,111.01389619520494,1.6755244755244727,0,0.6745017767132113,0.8451195014913779,0,0,66659.28515625,19395.107421875,34690.587890625,37567.06640625,1976.082763671875,883.9175415039062,1788.3792114257812,3502.3798828125,1790.0006713867188,1903.3466186523438,1132.340576171875,0.0,0.0,54002.26953125,23769.3720703125,42991.798828125,57235.947265625,691.2770385742188,1991.596435546875,1557.7424926757812,1434.9805908203125,747.7489624023438,983.6080322265625,0.0,0.0,54290.07421875,23333.34765625,46206.22265625,60778.931640625,832.1793212890625,0.0,1588.1024780273438,1742.5492553710938,0.0,0.0,0.0,0.0,13499.03759765625,11423.24755859375,12833.16552734375,13747.32763671875,16903.12939453125,18824.0068359375,17858.328125,4131.396240234375,4757.671630859375,4270.699462890625,3241.67529296875,4702.0927734375
326,326,165.03351807737064,1.1958083832335316,0,0.9531146628084047,0.6550974648930563,0,0,17312.3984375,14929.68017578125,19187.81982421875,32790.9658203125,7374.496826171875,4052.7935791015625,5073.840087890625,5443.298828125,5420.192138671875,0.0,0.0,0.0,0.0,16190.076171875,14135.61083984375,34331.6015625,20007.033203125,5660.340576171875,5710.97998046875,2979.6568603515625,0.0,0.0,0.0,0.0,736.8406982421875,16790.232421875,14365.982421875,49233.0859375,18713.3974609375,5659.609619140625,5468.938232421875,5529.17626953125,0.0,0.0,0.0,0.0,0.0,7803.274169921875,7790.190185546875,8109.55517578125,8132.09912109375,7961.533203125,8915.20947265625,9114.2177734375,9368.265625,8923.5830078125,8472.545166015625,8922.04443359375,9191.57421875
327,327,135.03172628430352,2.031884057971014,0,8.138916723596611e-15,0.8506194748620083,0,0,40373.66796875,16467.7353515625,34296.580078125,33540.92578125,0.0,0.0,0.0,5160.951171875,0.0,2243.196533203125,3783.3433837890625,0.0,0.0,35368.876953125,17667.8271484375,42921.6484375,42698.486328125,0.0,1033.49658203125,0.0,5007.0068359375,0.0,1512.1258544921875,2366.5296630859375,0.0,34898.71484375,19806.57421875,46852.4375,41901.1328125,0.0,0.0,0.0,1741.781982421875,0.0,1102.8984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328,328,216.97537788184914,1.1000000000000008,0,4.53413533361171e-15,0.2795730838688893,0,0,93362.54296875,96103.29296875,49333.177734375,28760.8974609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108296.08984375,76986.47265625,35105.568359375,30244.0869140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105231.80859375,86102.546875,51351.818359375,35999.73046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329,329,145.09435348510743,1.2020000000000017,0,4.9319239908831026e-14,0.8845426567912885,0,0,119490.51171875,67757.8828125,27253.884765625,29149.01171875,0.0,529.770263671875,0.0,8186.03857421875,0.0,5492.601806640625,5568.137939453125,0.0,0.0,120472.1796875,99491.95703125,34956.326171875,26215.19921875,0.0,990.9903564453125,0.0,5122.65625,0.0,2821.935546875,4002.9610595703125,0.0,117077.83984375,84890.375,32070.2978515625,14842.20556640625,0.0,0.0,0.0,2780.6236572265625,0.0,2031.72412109375,2040.37841796875,0.0,24591.0751953125,26481.103515625,27829.564453125,29643.6220703125,32020.15234375,28338.7880859375,28051.8017578125,25899.3349609375,22264.4580078125,26188.53125,22270.7138671875,26385.6845703125
332,332,122.025915495957,1.3537974683544327,0,2.1638845993733624,0.913551274120986,0,0,40084.49609375,38713.90234375,41527.65625,26548.9921875,0.0,385.1456298828125,0.0,4010.8990478515625,0.0,3291.0283203125,4380.8668212890625,0.0,0.0,38348.890625,40493.677734375,33680.357421875,21232.69921875,0.0,0.0,0.0,5141.164306640625,0.0,4325.5439453125,4368.009521484375,0.0,36884.673828125,39832.599609375,30971.7353515625,19431.16015625,0.0,484.7213439941406,518.8014526367188,3753.668701171875,0.0,3363.4984130859375,4340.516845703125,0.0,21891.4111328125,21075.044921875,21300.3251953125,21663.6875,24652.4931640625,29647.3125,28459.8720703125,27263.9697265625,37018.1171875,21557.337890625,25712.244140625,30461.4140625
333,333,173.09974736506396,1.3732673267326725,0,0.28198630138914194,0.9364615951615642,0,0,94369.02734375,33573.94921875,25353.5634765625,24494.7060546875,2440.8939208984375,1368.71923828125,1594.1032104492188,6762.204345703125,1387.3379516601562,4971.3525390625,5366.292724609375,1237.8878173828125,1268.2446899414062,96059.82421875,32687.6259765625,30142.794921875,29658.7900390625,2366.1535034179688,2423.7684326171875,1475.2105102539062,5580.687744140625,1538.84130859375,3569.027587890625,3435.0211181640625,585.1875,96051.1171875,38790.908203125,31939.6806640625,8921.3955078125,2446.4287719726562,1436.2059326171875,3044.9593505859375,3487.42626953125,1416.0579833984375,2447.485107421875,2347.7080078125,687.4086303710938,17478.2880859375,17063.9033203125,17609.4697265625,17899.3505859375,19271.8515625,20686.1015625,18669.0048828125,15057.61181640625,15588.73193359375,14937.80322265625,14144.85693359375,15713.86376953125
334,334,343.2112246540839,10.801646090534971,0,1.2111188400317252,0.8755131421345762,0,0,31092.5966796875,19255.10205078125,28964.4658203125,23869.17578125,8519.29736328125,5006.782958984375,8493.4599609375,1835.3197021484375,7446.98779296875,3405.468505859375,1942.8361206054688,1537.4799194335938,1417.6463012695312,23831.576171875,26045.927734375,23484.8486328125,29546.490234375,14849.7705078125,7520.91748046875,7698.94482421875,7184.9884033203125,8092.55126953125,1920.3074951171875,2075.6033325195312,2084.7969360351562,32489.1787109375,22215.4609375,25912.203125,17705.97119140625,12878.59326171875,5294.414306640625,9537.43115234375,2366.1865234375,2128.7691650390625,2276.6757202148438,1199.1063232421875,2030.1304321289062,18630.85546875,24988.9453125,18292.47705078125,18554.2529296875,16972.95556640625,15044.6259765625,14281.166015625,10777.158203125,13566.2421875,9135.617919921875,7547.350341796875,8045.15283203125
335,335,259.1153271993001,6.032638888888885,0,1.8868558102051805,0.8783852781280326,0,0,32325.572265625,34433.30078125,32203.259765625,24400.6005859375,1274.9404296875,604.3333129882812,1319.497314453125,0.0,1380.907470703125,0.0,0.0,0.0,0.0,29725.6806640625,31797.298828125,29901.8916015625,18875.0673828125,1324.2842407226562,1205.1845703125,1339.695068359375,0.0,1352.6085815429688,0.0,0.0,0.0,30184.494140625,30220.845703125,32802.2822265625,24805.6298828125,1199.572265625,581.2222900390625,1327.345947265625,0.0,0.0,0.0,0.0,0.0,23814.966796875,20475.419921875,19773.3603515625,19265.9736328125,20474.12109375,26165.853515625,41403.07421875,17878.06494140625,18071.8466796875,13773.2890625,13258.4462890625,25358.9169921875
337,337,225.13367385864257,5.6870588235294175,0,2.910381569304815,4.647242783945979e-13,0,0,102379.25390625,103234.69921875,108813.8984375,23283.6904296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104943.1796875,107043.83203125,106045.4375,19115.1689453125,1396.7987060546875,0.0,1441.2554931640625,0.0,0.0,1047.3125,0.0,0.0,106107.2890625,101763.1640625,108033.4296875,23443.57421875,0.0,0.0,1623.5672607421875,0.0,0.0,0.0,0.0,0.0,87955.9765625,80879.3984375,83375.3359375,91775.03515625,97728.16015625,88385.7578125,90243.78515625,80422.03515625,74683.25390625,67786.2109375,70295.6875,78915.3125
338,338,285.20378414520434,11.42372881355933,0,0.09729258233393662,0.587159909113077,0,0,10000.349609375,10490.95849609375,9153.486328125,23882.3828125,501.962646484375,434.5895690917969,1095.9356384277344,3156.270751953125,1020.54638671875,1126.4084167480469,2243.1058349609375,1060.2789916992188,462.6731719970703,17333.33544921875,17932.3828125,28807.1376953125,22647.5966796875,501.61358642578125,0.0,909.5577392578125,3489.8773803710938,562.302490234375,1583.099365234375,3840.4031982421875,312.51190185546875,18221.732421875,15703.986328125,34950.064453125,27787.3828125,686.320068359375,436.2168884277344,482.1163330078125,2454.3840942382812,1435.5906982421875,731.8801879882812,2012.7188110351562,384.751953125,1583.7469482421875,0.0,0.0,1476.5279541015625,893.0380859375,1448.1175537109375,718.9515991210938,576.8759155273438,992.8153686523438,834.6795654296875,817.9519958496094,542.5601196289062
340,340,315.1802212329621,9.06808510638299,0,0.9213325887045317,1.0205074413752337,0,0,50476.5107421875,24348.1318359375,52197.6953125,20242.259765625,6996.78369140625,5095.760559082031,6829.249755859375,1593.6400451660156,5890.833740234375,1919.7658081054688,1949.1460571289062,2052.4598388671875,1325.1600341796875,33970.9755859375,34333.4228515625,21123.1767578125,50443.74609375,14399.2939453125,6009.42236328125,6665.146728515625,3461.6121215820312,6205.03125,1783.9479370117188,1935.53662109375,2200.5128173828125,40660.7333984375,22604.8125,28379.447265625,22121.0576171875,11091.2548828125,4580.46435546875,7513.564453125,2305.737548828125,554.0264892578125,1793.6075134277344,1239.5422973632812,1913.4054565429688,18323.10888671875,44617.3740234375,24275.28759765625,21676.4375,17906.0263671875,10277.8330078125,11822.52490234375,2475.9710083007812,1086.0692749023438,1259.1961975097656,3262.9407958984375,2131.3107299804688
341,341,129.05376843483216,3.312096774193547,0,0.15452373274951076,1.264741338146078,0,0,76155.62890625,102108.73828125,27282.1650390625,20185.478515625,0.0,0.0,0.0,5847.729248046875,0.0,3713.2017822265625,5397.80908203125,0.0,0.0,59209.51953125,67550.138671875,29636.142578125,18599.0361328125,0.0,0.0,0.0,2697.4178466796875,0.0,2755.17822265625,4441.383544921875,0.0,44275.7734375,62802.41015625,31389.0244140625,23014.0419921875,0.0,0.0,0.0,2091.6298828125,0.0,1051.7711181640625,1824.898681640625,0.0,24788.3671875,23249.1181640625,26161.7470703125,29901.2138671875,33109.5107421875,32991.00390625,36060.576171875,33564.80859375,35529.509765625,29580.76953125,34830.970703125,36289.9453125
342,342,125.01973303818122,3.1034146341463495,0,0.5230673675060658,0.8264498969045324,0,0,18762.9375,24419.10546875,3483.260498046875,21065.478515625,2449.08544921875,3018.5328369140625,2488.886962890625,4734.53564453125,2616.284423828125,5821.0830078125,6900.9464111328125,1570.7373046875,0.0,13287.71435546875,27697.83984375,18539.6015625,29253.46484375,2294.2578125,2529.4779052734375,2598.621337890625,5013.16357421875,2571.9296875,2180.30126953125,4514.74609375,0.0,11721.24755859375,26168.5849609375,24829.1025390625,27948.302734375,2589.219482421875,1174.89990234375,2614.58837890625,2399.75390625,1742.127197265625,3945.3792724609375,0.0,1806.923095703125,2872.868408203125,2859.2789306640625,2881.5965576171875,2615.3043212890625,2954.0609130859375,3397.938720703125,3648.3521728515625,8131.722900390625,8528.36767578125,6506.2127685546875,7325.147216796875,5142.129150390625
